Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
15|Boyacá|15104|Boyacá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,48||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15106|Briceño|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,30||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15109|Buenavista|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,69||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15114|Busbanzá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,71||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15131|Caldas|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,64||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15135|Campohermoso|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,76||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15162|Cerinza|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,45||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15172|Chinavita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,87||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15176|Chiquinquirá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,36||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15180|Chiscas|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,03||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15183|Chita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|22,96||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15185|Chitaraque|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,59||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15187|Chivatá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|13,40||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15189|Ciénega|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,81||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15204|Cómbita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,58||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15212|Coper|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,22||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15215|Corrales|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,73||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15218|Covarachía|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,46||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15223|Cubará|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|17,35||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15224|Cucaita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,13||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15226|Cuítiva|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|2,79||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15232|Chíquiza|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|16,62||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15236|Chivor|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,58||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15238|Duitama|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|2,90||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15244|El Cocuy|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|24,36||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15248|El Espino|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,90||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15272|Firavitoba|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|2,45||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15276|Floresta|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,42||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15293|Gachantivá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,41||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15296|Gámeza|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,57||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15299|Garagoa|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,72||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15317|Guacamayas|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|14,48||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15322|Guateque|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,14||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15325|Guayatá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,48||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15332|Güicán|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,60||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15362|Iza|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,78||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15367|Jenesano|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,11||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15368|Jericó|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|14,07||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15377|Labranzagrande|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,17||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15380|La Capilla|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,26||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15401|La Victoria|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|0,30||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15403|La Uvita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,01||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15407|Villa de Leyva|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,98||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15425|Macanal|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|0,81||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15442|Maripí|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|13,69||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15455|Miraflores|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,11||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15464|Mongua|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,20||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15466|Monguí|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,17||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15469|Moniquirá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,71||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15476|Motavita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,06||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15480|Muzo|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|18,13||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15491|Nobsa|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,85||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15494|Nuevo Colón|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,87||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15500|Oicatá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|0,25||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15507|Otanche|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,24||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15511|Pachavita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,47||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15514|Páez|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,42||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15516|Paipa|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|2,94||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15518|Pajarito|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,54||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15522|Panqueba|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,27||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15531|Pauna|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,86||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15533|Paya|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|18,74||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15537|Paz de Río|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,40||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15542|Pesca|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,31||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15550|Pisba|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|18,82||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15572|Puerto Boyacá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,36||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15580|Quípama|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|25,82||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15599|Ramiriquí|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,18||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15600|Ráquira|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,55||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15621|Rondón|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|2,09||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15632|Saboyá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,95||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15638|Sáchica|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,55||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15646|Samacá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,68||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15660|San Eduardo|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,11||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15664|San José de Pare|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,58||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15667|San Luis de Gaceno|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,01||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15673|San Mateo|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,65||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15676|San Miguel de Sema|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,25||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15681|San Pablo de Borbur|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,01||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15686|Santana|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,57||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15690|Santa María|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,48||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15693|Santa Rosa de Viterbo|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,17||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15696|Santa Sofía|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,98||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15720|Sativanorte|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,89||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15723|Sativasur|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,79||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15740|Siachoque|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|20,70||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15753|Soatá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,96||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15755|Socotá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,90||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15757|Socha|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,15||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15759|Sogamoso|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,08||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15761|Somondoco|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|2,35||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15762|Sora|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,97||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15763|Sotaquirá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,10||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15764|Soracá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,20||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15774|Susacón|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,77||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15776|Sutamarchán|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,81||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15778|Sutatenza|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,83||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15790|Tasco|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,34||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15798|Tenza|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,82||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15804|Tibaná|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,11||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15806|Tibasosa|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|2,82||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15808|Tinjacá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,85||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15810|Tipacoque|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|13,55||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15814|Toca|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,37||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15816|Togüí|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,25||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15820|Tópaga|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,98||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15822|Tota|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,54||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15832|Tununguá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,76||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15835|Turmequé|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,98||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15837|Tuta|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|4,39||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15839|Tutazá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|16,57||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15842|Umbita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,38||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15861|Ventaquemada|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,76||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15879|Viracachá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,05||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
15|Boyacá|15897|Zetaquira|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,90||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18000|Caquetá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|16,60||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18001|Florencia|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|13,24||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18029|Albania|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,88||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18094|Belén de Los Andaquíes|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|22,56||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18150|Cartagena del Chairá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|30,11||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18205|Curillo|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|19,30||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18247|El Doncello|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|16,79||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18256|El Paujil|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|18,50||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18410|La Montañita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|16,49||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18460|Milán|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|15,82||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18479|Morelia|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,92||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18592|Puerto Rico|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|21,85||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18610|San José del Fragua|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|18,45||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
